,edit_count,mean_sentiment,neg_sentiment
2013-01-14,1,0.9605825543403625,0.0
2013-01-15,0,0.0,0.0
2013-01-16,0,0.0,0.0
2013-01-17,0,0.0,0.0
2013-01-18,1,-0.9984796643257141,1.0
2013-01-19,0,0.0,0.0
2013-01-20,2,-0.9208982884883881,1.0
2013-01-21,2,-0.006606698036193848,0.5
2013-01-22,0,0.0,0.0
2013-01-23,43,-0.1672467312147451,0.6046511627906976
2013-01-24,7,-0.7811836855752128,1.0
2013-01-25,42,-0.18110051041557676,0.5714285714285714
2013-01-26,6,-0.3223220705986023,0.6666666666666666
2013-01-27,25,0.0881154990196228,0.44
2013-01-28,45,-0.4148187451892429,0.7111111111111111
2013-01-29,11,0.10287978432395241,0.45454545454545453
2013-01-30,3,-0.9538939396540324,1.0
2013-01-31,3,-0.8757988015810648,1.0
2013-02-01,0,0.0,0.0
2013-02-02,0,0.0,0.0
2013-02-03,1,0.9994412064552307,0.0
2013-02-04,2,-0.005736827850341797,0.5
2013-02-05,0,0.0,0.0
2013-02-06,16,-0.0886026993393898,0.5625
2013-02-07,0,0.0,0.0
2013-02-08,52,-0.1877723576930853,0.5769230769230769
2013-02-09,44,-0.6020639105276628,0.8181818181818182
2013-02-10,0,0.0,0.0
2013-02-11,15,-0.01751497189203898,0.5333333333333333
2013-02-12,4,-0.9113786518573761,1.0
2013-02-13,16,-0.11505548655986786,0.5625
2013-02-14,1,0.9351773262023926,0.0
2013-02-15,8,0.16351456195116043,0.375
2013-02-16,21,0.41181387787773494,0.2857142857142857
2013-02-17,7,0.053200295993259976,0.42857142857142855
2013-02-18,6,-0.7047481536865234,0.8333333333333334
2013-02-19,17,-0.5252125403460335,0.7647058823529411
2013-02-20,1,-0.9959806203842163,1.0
2013-02-21,5,-0.9967737793922424,1.0
2013-02-22,10,0.1087042510509491,0.4
2013-02-23,1,-0.9958367347717285,1.0
2013-02-24,4,0.1218801885843277,0.5
2013-02-25,5,-0.5266387939453125,0.8
2013-02-26,1,-0.9960720539093018,1.0
2013-02-27,2,-0.6644992232322693,1.0
2013-02-28,11,-0.13191300088709051,0.5454545454545454
2013-03-01,1,-0.9440683722496033,1.0
2013-03-02,1,-0.9984487295150757,1.0
2013-03-03,20,-0.35620170533657075,0.7
2013-03-04,6,-0.6655781666437784,0.8333333333333334
2013-03-05,7,-0.41435824973242624,0.7142857142857143
2013-03-06,0,0.0,0.0
2013-03-07,63,0.048092822233835854,0.4603174603174603
2013-03-08,33,-0.24582626964106705,0.6363636363636364
2013-03-09,17,0.22865140788695393,0.35294117647058826
2013-03-10,6,-0.004247009754180908,0.5
2013-03-11,6,-0.04406131307284037,0.5
2013-03-12,46,-0.46301027225411456,0.7391304347826086
2013-03-13,5,-0.9820173501968383,1.0
2013-03-14,5,-0.22070112228393554,0.6
2013-03-15,2,-0.8321114182472229,1.0
2013-03-16,0,0.0,0.0
2013-03-17,1,0.9885027408599854,0.0
2013-03-18,10,-0.3752523124217987,0.7
2013-03-19,39,-0.10553778134859525,0.5641025641025641
2013-03-20,10,0.21759123206138611,0.4
2013-03-21,10,-0.1870903730392456,0.6
2013-03-22,26,-0.07965694482509907,0.5384615384615384
2013-03-23,20,0.2511778771877289,0.35
2013-03-24,8,-0.700557067990303,0.875
2013-03-25,10,-0.22904008626937866,0.6
2013-03-26,37,-0.666672450465125,0.8378378378378378
2013-03-27,13,-0.39079649173296416,0.6923076923076923
2013-03-28,14,-0.2716363157544817,0.6428571428571429
2013-03-29,7,0.12078327792031425,0.42857142857142855
2013-03-30,3,-0.9811599254608154,1.0
2013-03-31,12,-0.2831687927246094,0.5833333333333334
2013-04-01,62,0.003696476259539204,0.46774193548387094
2013-04-02,3,0.3558800021807353,0.3333333333333333
2013-04-03,10,-0.5667143285274505,0.8
2013-04-04,4,-0.09680068492889404,0.5
2013-04-05,9,-0.9295433958371481,1.0
2013-04-06,3,0.1654833753903707,0.3333333333333333
2013-04-07,42,-0.20412707186880566,0.5952380952380952
2013-04-08,10,0.19214147925376893,0.4
2013-04-09,79,-0.16053929887240445,0.5822784810126582
2013-04-10,30,-0.4505494813124339,0.7333333333333333
2013-04-11,39,-0.1921155727826632,0.5641025641025641
2013-04-12,24,-0.5558411677678426,0.7916666666666666
2013-04-13,33,-0.1254120089791038,0.5454545454545454
2013-04-14,11,-0.21279530633579602,0.6363636363636364
2013-04-15,12,-0.22198586662610373,0.5833333333333334
2013-04-16,5,-0.9929285645484924,1.0
2013-04-17,22,-0.3543035089969635,0.6818181818181818
2013-04-18,17,-0.052582747796002555,0.5294117647058824
2013-04-19,4,-0.5436714291572571,0.75
2013-04-20,3,-0.14799406131108603,0.6666666666666666
2013-04-21,1,0.9975883960723877,0.0
2013-04-22,1,-0.9994925260543823,1.0
2013-04-23,1,-0.8670629858970642,1.0
2013-04-24,7,0.1064512814794268,0.42857142857142855
2013-04-25,16,0.024626679718494415,0.4375
2013-04-26,3,-0.9993740320205688,1.0
2013-04-27,2,-0.12351170182228088,0.5
2013-04-28,1,0.991136908531189,0.0
2013-04-29,12,-0.4665185312430064,0.75
2013-04-30,6,-0.37079622348149616,0.6666666666666666
2013-05-01,2,-0.9964220821857452,1.0
2013-05-02,0,0.0,0.0
2013-05-03,1,-0.9983464479446411,1.0
2013-05-04,2,-0.9340538084506989,1.0
2013-05-05,7,-0.9927629147257123,1.0
2013-05-06,3,0.24682853619257608,0.3333333333333333
2013-05-07,0,0.0,0.0
2013-05-08,0,0.0,0.0
2013-05-09,2,-0.9903430044651031,1.0
2013-05-10,10,-0.18543439507484435,0.6
2013-05-11,2,-0.09967368841171265,0.5
2013-05-12,4,-0.5544310361146927,0.75
2013-05-13,0,0.0,0.0
2013-05-14,0,0.0,0.0
2013-05-15,2,0.024370402097702026,0.5
2013-05-16,2,0.9624135494232178,0.0
2013-05-17,14,-0.4428607864039285,0.7142857142857143
2013-05-18,5,-0.20219664573669432,0.6
2013-05-19,0,0.0,0.0
2013-05-20,2,0.9996472597122192,0.0
2013-05-21,2,-0.9793154299259186,1.0
2013-05-22,1,-0.9971323013305664,1.0
2013-05-23,6,0.058375815550486244,0.5
2013-05-24,5,-0.6004684209823609,0.8
2013-05-25,5,-0.9732737302780151,1.0
2013-05-26,46,-0.37831975325294165,0.6956521739130435
2013-05-27,31,-0.6957451297390845,0.8709677419354839
2013-05-28,0,0.0,0.0
2013-05-29,3,0.29513998826344806,0.3333333333333333
2013-05-30,0,0.0,0.0
2013-05-31,0,0.0,0.0
2013-06-01,11,-0.7654127207669345,0.9090909090909091
2013-06-02,8,0.4585150107741356,0.25
2013-06-03,3,-0.9731946984926859,1.0
2013-06-04,11,-0.8453931754285638,0.9090909090909091
2013-06-05,10,-0.40708951354026796,0.7
2013-06-06,7,-0.9564465624945504,1.0
2013-06-07,1,-0.996519923210144,1.0
2013-06-08,0,0.0,0.0
2013-06-09,0,0.0,0.0
2013-06-10,2,-0.990476131439209,1.0
2013-06-11,2,-0.8254238069057465,1.0
2013-06-12,5,-0.24503055810928345,0.6
2013-06-13,2,-0.02261042594909668,0.5
2013-06-14,5,-0.25034806728363035,0.6
2013-06-15,0,0.0,0.0
2013-06-16,0,0.0,0.0
2013-06-17,1,-0.9973691701889038,1.0
2013-06-18,0,0.0,0.0
2013-06-19,0,0.0,0.0
2013-06-20,0,0.0,0.0
2013-06-21,0,0.0,0.0
2013-06-22,4,-0.5646419525146484,0.75
2013-06-23,1,0.987322986125946,0.0
2013-06-24,0,0.0,0.0
2013-06-25,0,0.0,0.0
2013-06-26,8,-0.24760280549526215,0.625
2013-06-27,0,0.0,0.0
2013-06-28,0,0.0,0.0
2013-06-29,0,0.0,0.0
2013-06-30,0,0.0,0.0
2013-07-01,1,-0.9889419078826904,1.0
2013-07-02,0,0.0,0.0
2013-07-03,0,0.0,0.0
2013-07-04,7,-0.9734243409974235,1.0
2013-07-05,6,-0.3696737786134084,0.6666666666666666
2013-07-06,0,0.0,0.0
2013-07-07,2,-0.9955892562866211,1.0
2013-07-08,2,-0.03703320026397705,0.5
2013-07-09,2,-0.9866841733455658,1.0
2013-07-10,0,0.0,0.0
2013-07-11,2,0.012992918491363525,0.5
2013-07-12,1,0.8986068367958069,0.0
2013-07-13,0,0.0,0.0
2013-07-14,1,-0.9908973574638367,1.0
2013-07-15,0,0.0,0.0
2013-07-16,1,-0.9772748947143555,1.0
2013-07-17,0,0.0,0.0
2013-07-18,0,0.0,0.0
2013-07-19,1,-0.9993822574615479,1.0
2013-07-20,0,0.0,0.0
2013-07-21,0,0.0,0.0
2013-07-22,0,0.0,0.0
2013-07-23,1,-0.999450147151947,1.0
2013-07-24,0,0.0,0.0
2013-07-25,1,0.9542278051376343,0.0
2013-07-26,0,0.0,0.0
2013-07-27,5,-0.28432942628860475,0.6
2013-07-28,0,0.0,0.0
2013-07-29,0,0.0,0.0
2013-07-30,0,0.0,0.0
2013-07-31,5,0.191401469707489,0.4
2013-08-01,4,-0.5806623846292496,0.75
2013-08-02,0,0.0,0.0
2013-08-03,0,0.0,0.0
2013-08-04,2,-0.039817750453948975,0.5
2013-08-05,1,-0.9777655005455017,1.0
2013-08-06,1,0.9525985717773438,0.0
2013-08-07,2,0.12523126602172852,0.5
2013-08-08,1,-0.9995347261428833,1.0
2013-08-09,0,0.0,0.0
2013-08-10,1,0.9572751522064209,0.0
2013-08-11,0,0.0,0.0
2013-08-12,0,0.0,0.0
2013-08-13,1,-0.9888759255409241,1.0
2013-08-14,3,0.3173903226852417,0.3333333333333333
2013-08-15,9,-0.7469161152839661,0.8888888888888888
2013-08-16,0,0.0,0.0
2013-08-17,1,-0.9979022741317749,1.0
2013-08-18,0,0.0,0.0
2013-08-19,3,-0.9711640278498331,1.0
2013-08-20,9,-0.537752820385827,0.7777777777777778
2013-08-21,1,0.7481208443641663,0.0
2013-08-22,4,-0.5375212132930756,0.75
2013-08-23,2,-0.976960301399231,1.0
2013-08-24,3,-0.9829000035921732,1.0
2013-08-25,0,0.0,0.0
2013-08-26,1,0.9724661707878113,0.0
2013-08-27,0,0.0,0.0
2013-08-28,0,0.0,0.0
2013-08-29,0,0.0,0.0
2013-08-30,5,-0.6006378173828125,0.8
2013-08-31,1,-0.9781663417816162,1.0
2013-09-01,4,-0.5568453669548035,0.75
2013-09-02,1,-0.9979986548423767,1.0
2013-09-03,2,-0.8642855584621429,1.0
2013-09-04,1,-0.9969329833984375,1.0
2013-09-05,0,0.0,0.0
2013-09-06,0,0.0,0.0
2013-09-07,0,0.0,0.0
2013-09-08,0,0.0,0.0
2013-09-09,0,0.0,0.0
2013-09-10,0,0.0,0.0
2013-09-11,0,0.0,0.0
2013-09-12,0,0.0,0.0
2013-09-13,0,0.0,0.0
2013-09-14,0,0.0,0.0
2013-09-15,0,0.0,0.0
2013-09-16,1,0.9991286396980286,0.0
2013-09-17,0,0.0,0.0
2013-09-18,0,0.0,0.0
2013-09-19,0,0.0,0.0
2013-09-20,0,0.0,0.0
2013-09-21,0,0.0,0.0
2013-09-22,4,0.4982748478651047,0.25
2013-09-23,0,0.0,0.0
2013-09-24,0,0.0,0.0
2013-09-25,0,0.0,0.0
2013-09-26,2,0.9192395806312561,0.0
2013-09-27,0,0.0,0.0
2013-09-28,1,0.9819934964179993,0.0
2013-09-29,0,0.0,0.0
2013-09-30,0,0.0,0.0
2013-10-01,1,0.7481208443641663,0.0
2013-10-02,1,-0.9783539175987244,1.0
2013-10-03,6,-0.399908443291982,0.6666666666666666
2013-10-04,0,0.0,0.0
2013-10-05,9,-0.3137198289235433,0.6666666666666666
2013-10-06,9,-0.7757536371548971,0.8888888888888888
2013-10-07,0,0.0,0.0
2013-10-08,0,0.0,0.0
2013-10-09,0,0.0,0.0
2013-10-10,0,0.0,0.0
2013-10-11,0,0.0,0.0
2013-10-12,0,0.0,0.0
2013-10-13,0,0.0,0.0
2013-10-14,0,0.0,0.0
2013-10-15,8,0.4409377947449684,0.25
2013-10-16,0,0.0,0.0
2013-10-17,0,0.0,0.0
2013-10-18,13,-0.27360212344389695,0.6153846153846154
2013-10-19,5,0.09265077114105225,0.4
2013-10-20,11,-0.8049813725731589,0.9090909090909091
2013-10-21,39,-0.04423241584728926,0.48717948717948717
2013-10-22,7,-0.7024279747690473,0.8571428571428571
2013-10-23,17,-0.31297871996374693,0.6470588235294118
2013-10-24,13,-0.6932149621156546,0.8461538461538461
2013-10-25,0,0.0,0.0
2013-10-26,8,-0.4736861288547516,0.75
2013-10-27,11,-0.2911354032429782,0.6363636363636364
2013-10-28,5,-0.5601104855537414,0.8
2013-10-29,15,-0.6284970720609029,0.8
2013-10-30,23,-0.2294327331625897,0.6086956521739131
2013-10-31,9,-0.1291672256257799,0.5555555555555556
2013-11-01,2,0.004201173782348633,0.5
2013-11-02,22,-0.35466122085397894,0.6818181818181818
2013-11-03,5,-0.9918686747550964,1.0
2013-11-04,16,-0.7514435462653637,0.875
2013-11-05,5,0.16940139532089232,0.4
2013-11-06,2,-0.04212126135826111,0.5
2013-11-07,5,-0.6733174920082092,0.8
2013-11-08,13,-0.5548525956960825,0.7692307692307693
2013-11-09,4,-0.0003513544797897339,0.5
2013-11-10,8,-0.2514168843626976,0.625
2013-11-11,4,-0.4903146028518677,0.75
2013-11-12,3,-0.9878739714622498,1.0
2013-11-13,20,-0.20728115737438202,0.6
2013-11-14,0,0.0,0.0
2013-11-15,7,-0.7439254692622593,0.8571428571428571
2013-11-16,2,-0.9796568155288696,1.0
2013-11-17,0,0.0,0.0
2013-11-18,7,-0.4188036833490644,0.7142857142857143
2013-11-19,12,-0.17492706080277762,0.5833333333333334
2013-11-20,9,-0.335953520403968,0.6666666666666666
2013-11-21,9,-0.9837969409094917,1.0
2013-11-22,10,-0.7863759279251099,0.9
2013-11-23,6,-0.6116345922152201,0.8333333333333334
2013-11-24,37,-0.36989747833561254,0.6756756756756757
2013-11-25,14,-0.5605615249701908,0.7857142857142857
2013-11-26,3,-0.9884422024091085,1.0
2013-11-27,15,-0.7942189613978068,0.9333333333333333
2013-11-28,26,-0.3066132733455071,0.6538461538461539
2013-11-29,15,-0.4845639904340108,0.7333333333333333
2013-11-30,19,-0.48903193913008036,0.7368421052631579
2013-12-01,15,-0.12481718858083089,0.5333333333333333
2013-12-02,18,-0.7438440952036116,0.8888888888888888
2013-12-03,3,-0.9750190575917562,1.0
2013-12-04,0,0.0,0.0
2013-12-05,1,-0.9978577494621277,1.0
2013-12-06,10,0.2341701090335846,0.4
2013-12-07,4,-0.9843880832195282,1.0
2013-12-08,2,-0.9849859476089478,1.0
2013-12-09,16,-0.501814067363739,0.75
2013-12-10,10,0.2792380154132843,0.3
2013-12-11,5,-0.2974643111228943,0.6
2013-12-12,7,-0.36361163003104074,0.7142857142857143
2013-12-13,22,-0.1376894468610937,0.5454545454545454
2013-12-14,16,-0.626458615064621,0.8125
2013-12-15,21,-0.2695520718892415,0.6190476190476191
2013-12-16,23,-0.4700631240139837,0.7391304347826086
2013-12-17,35,-0.537237252507891,0.7714285714285715
2013-12-18,42,-0.5159596729846228,0.7619047619047619
2013-12-19,43,-0.6119315263836883,0.813953488372093
2013-12-20,36,-0.2377873973713981,0.6111111111111112
2013-12-21,52,-0.4045571581675456,0.7115384615384616
2013-12-22,8,-0.5771129950881004,0.75
2013-12-23,26,0.0004186653173886813,0.5
2013-12-24,25,-0.6815849304199219,0.84
2013-12-25,35,-0.6124291147504534,0.8
2013-12-26,24,-0.3050930102666219,0.5833333333333334
2013-12-27,24,-0.20058238754669824,0.5833333333333334
2013-12-28,23,-0.49340211826822034,0.7391304347826086
2013-12-29,7,-0.18172882284436906,0.5714285714285714
2013-12-30,13,-0.5716480108407828,0.7692307692307693
2013-12-31,18,-0.3538109329011705,0.6666666666666666
2014-01-01,16,-0.3032599985599518,0.625
2014-01-02,5,-0.9890058517456055,1.0
2014-01-03,22,-0.304373868487098,0.6363636363636364
2014-01-04,21,-0.7351775822185335,0.8571428571428571
2014-01-05,17,-0.3755192651468165,0.7058823529411765
2014-01-06,7,-0.7131444641521999,0.8571428571428571
2014-01-07,71,-0.5249978413044567,0.7746478873239436
2014-01-08,25,-0.6850666284561158,0.84
2014-01-09,10,-0.9601507067680359,1.0
2014-01-10,45,-0.9226002560721503,0.9777777777777777
2014-01-11,26,-0.832834738951463,0.9230769230769231
2014-01-12,12,-0.36259980003039044,0.6666666666666666
2014-01-13,5,-0.19356999397277833,0.6
2014-01-14,8,-0.5688727423548698,0.75
2014-01-15,8,-0.987766720354557,1.0
2014-01-16,19,-0.2053224663985403,0.5789473684210527
2014-01-17,15,-0.7313327034314473,0.8666666666666667
2014-01-18,2,-0.9962698519229889,1.0
2014-01-19,5,-0.6185718774795532,0.8
2014-01-20,17,-0.6720191310433781,0.8235294117647058
2014-01-21,26,-0.3627752707554744,0.6923076923076923
2014-01-22,8,-0.729509674012661,0.875
2014-01-23,9,-0.5481151938438416,0.7777777777777778
2014-01-24,4,-0.9580042362213135,1.0
2014-01-25,14,-0.7042791545391083,0.8571428571428571
2014-01-26,3,0.3239345947901408,0.3333333333333333
2014-01-27,19,0.04062928024091219,0.47368421052631576
2014-01-28,44,-0.4912554201754657,0.75
2014-01-29,36,-0.36862221525775063,0.6944444444444444
2014-01-30,20,-0.505637663602829,0.75
2014-01-31,7,0.11740838629858834,0.42857142857142855
2014-02-01,3,-0.28944257895151776,0.6666666666666666
2014-02-02,2,-0.9798689484596252,1.0
2014-02-03,2,-0.029287904500961304,0.5
2014-02-04,4,-0.5030261725187302,0.75
2014-02-05,6,-0.3314638038476308,0.6666666666666666
2014-02-06,14,-0.415236302784511,0.7142857142857143
2014-02-07,3,-0.32986847559611004,0.6666666666666666
2014-02-08,12,-0.14855003356933594,0.5833333333333334
2014-02-09,6,-0.6533436874548594,0.8333333333333334
2014-02-10,5,-0.5181597232818603,0.8
2014-02-11,16,-0.9769333004951477,1.0
2014-02-12,9,-0.992360876666175,1.0
2014-02-13,11,-0.4849507050080733,0.7272727272727273
2014-02-14,9,-0.9364739325311449,1.0
2014-02-15,3,-0.9974373579025269,1.0
2014-02-16,6,-0.6640868584314982,0.8333333333333334
2014-02-17,4,-0.49974024295806885,0.75
2014-02-18,0,0.0,0.0
2014-02-19,3,-0.3088587125142415,0.6666666666666666
2014-02-20,0,0.0,0.0
2014-02-21,3,-0.9966362913449606,1.0
2014-02-22,2,-0.012674421072006226,0.5
2014-02-23,1,-0.9707513451576233,1.0
2014-02-24,1,-0.9905113577842712,1.0
2014-02-25,11,-0.44504333626140247,0.7272727272727273
2014-02-26,8,-0.986335501074791,1.0
2014-02-27,2,-0.9991008937358856,1.0
2014-02-28,3,-0.33364689350128174,0.6666666666666666
2014-03-01,29,-0.5178193552740689,0.7586206896551724
2014-03-02,10,-0.5971071541309356,0.8
2014-03-03,8,0.2180531695485115,0.375
2014-03-04,14,-0.07287245988845825,0.5
2014-03-05,28,-0.8754772160734449,0.9285714285714286
2014-03-06,26,-0.8906703270398654,0.9615384615384616
2014-03-07,17,-0.5486810277490055,0.7647058823529411
2014-03-08,25,-0.6967322516441345,0.84
2014-03-09,12,-0.804290235042572,0.9166666666666666
2014-03-10,18,-0.8799353208806779,0.9444444444444444
2014-03-11,29,-0.7291559679754849,0.8620689655172413
2014-03-12,18,-0.7740960617860159,0.8888888888888888
2014-03-13,19,-0.5863955303242332,0.7894736842105263
2014-03-14,8,-0.9605888053774834,1.0
2014-03-15,7,-0.7515904477664402,0.8571428571428571
2014-03-16,1,-0.9995993971824646,1.0
2014-03-17,12,-0.5197485933701197,0.75
2014-03-18,15,-0.5682886123657227,0.8
2014-03-19,20,-0.6367604941129684,0.8
2014-03-20,25,-0.6822272205352783,0.84
2014-03-21,19,-0.2673775239994651,0.631578947368421
2014-03-22,12,0.28276308874289197,0.3333333333333333
2014-03-23,24,-0.7468099072575569,0.875
2014-03-24,1,-0.9668273329734802,1.0
2014-03-25,18,-0.15062687463230556,0.5555555555555556
2014-03-26,11,-0.6365211660211737,0.8181818181818182
2014-03-27,9,-0.2198094262017144,0.5555555555555556
2014-03-28,43,-0.5981738608936931,0.7906976744186046
2014-03-29,16,-0.7041319236159325,0.875
2014-03-30,38,-0.44847369978302404,0.7105263157894737
2014-03-31,22,-0.8101093904538588,0.9090909090909091
2014-04-01,29,0.034427186538433206,0.4482758620689655
2014-04-02,53,-0.4888776934371804,0.7358490566037735
2014-04-03,9,-0.5863241818216112,0.7777777777777778
2014-04-04,36,-0.512531922923194,0.75
2014-04-05,1,-0.9993261098861694,1.0
2014-04-06,2,-0.005591303110122681,0.5
2014-04-07,13,0.17066049575805664,0.38461538461538464
2014-04-08,8,0.42921360582113266,0.25
2014-04-09,16,-0.7389365695416927,0.875
2014-04-10,6,0.12884450952212015,0.3333333333333333
2014-04-11,8,0.12287261337041855,0.375
2014-04-12,7,-0.40493723324366976,0.7142857142857143
2014-04-13,15,-0.852264153957367,0.9333333333333333
2014-04-14,8,-0.745801642537117,0.875
2014-04-15,27,-0.45254923679210524,0.7037037037037037
2014-04-16,47,-0.4719203875419941,0.723404255319149
2014-04-17,20,-0.6488602995872498,0.85
2014-04-18,119,-0.7310651851301434,0.8739495798319328
2014-04-19,62,-0.744846994838407,0.8709677419354839
2014-04-20,28,-0.588008103626115,0.7857142857142857
2014-04-21,36,-0.780407672127088,0.8888888888888888
2014-04-22,8,-0.5116523504257202,0.75
2014-04-23,8,-0.18353229761123657,0.625
2014-04-24,23,-0.7484410327413807,0.8695652173913043
2014-04-25,11,-0.1202805909243497,0.5454545454545454
2014-04-26,11,-0.18580988320437344,0.5454545454545454
2014-04-27,16,-0.640931885689497,0.8125
2014-04-28,7,-0.7251837934766497,0.8571428571428571
2014-04-29,8,0.35124462097883224,0.25
2014-04-30,1,-0.996650755405426,1.0
2014-05-01,31,-0.8357690745784391,0.9354838709677419
2014-05-02,27,-0.5058015496642502,0.7407407407407407
2014-05-03,0,0.0,0.0
2014-05-04,7,-0.9619986755507333,1.0
2014-05-05,15,-0.45596807400385536,0.7333333333333333
2014-05-06,5,-0.20001840591430664,0.6
2014-05-07,27,-0.008066910284536856,0.48148148148148145
2014-05-08,23,-0.3747589899146039,0.6956521739130435
2014-05-09,23,-0.5738177688225455,0.782608695652174
2014-05-10,27,-0.39796867856272944,0.7037037037037037
2014-05-11,18,-0.4832603368494246,0.7222222222222222
2014-05-12,17,-0.7546615705770605,0.8823529411764706
2014-05-13,11,-0.8121917193586176,0.9090909090909091
2014-05-14,7,-0.48263557468141827,0.7142857142857143
2014-05-15,5,-0.20148347616195678,0.6
2014-05-16,10,0.3065007090568542,0.3
2014-05-17,6,-0.08653966585795085,0.5
2014-05-18,5,-0.6137195825576782,0.8
2014-05-19,12,-0.3961380521456401,0.6666666666666666
2014-05-20,8,-0.24308565258979797,0.625
2014-05-21,40,-0.4453905984759331,0.7
2014-05-22,0,0.0,0.0
2014-05-23,0,0.0,0.0
2014-05-24,0,0.0,0.0
2014-05-25,4,-0.9908394068479538,1.0
2014-05-26,16,-0.6232980228960514,0.8125
2014-05-27,23,-0.7244286822236102,0.8695652173913043
2014-05-28,0,0.0,0.0
2014-05-29,4,-0.5470229089260101,0.75
2014-05-30,7,-0.9435907687459674,1.0
2014-05-31,6,-0.664686401685079,0.8333333333333334
2014-06-01,13,-0.5344191056031448,0.7692307692307693
2014-06-02,8,-0.314116932451725,0.625
2014-06-03,12,-0.6949235945940018,0.8333333333333334
2014-06-04,14,-0.8139528291566032,0.9285714285714286
2014-06-05,0,0.0,0.0
2014-06-06,2,-0.12103471159934998,0.5
2014-06-07,2,0.930020809173584,0.0
2014-06-08,10,-0.4140797436237335,0.7
2014-06-09,4,0.4786433279514313,0.25
2014-06-10,7,-0.2123113019125802,0.5714285714285714
2014-06-11,7,-0.9776390450341361,1.0
2014-06-12,4,0.37405629456043243,0.25
2014-06-13,11,-0.49654902111400256,0.7272727272727273
2014-06-14,0,0.0,0.0
2014-06-15,14,0.002244319234575544,0.5
2014-06-16,1,0.7185577154159546,0.0
2014-06-17,2,0.017641127109527588,0.5
2014-06-18,6,-0.04844065507253011,0.5
2014-06-19,1,-0.9971330165863037,1.0
2014-06-20,9,-0.5853279034296671,0.7777777777777778
2014-06-21,1,-0.9982319474220276,1.0
2014-06-22,0,0.0,0.0
2014-06-23,1,-0.9704645276069641,1.0
2014-06-24,3,-0.9891805847485861,1.0
2014-06-25,1,-0.9990149736404419,1.0
2014-06-26,6,-0.27050092816352844,0.6666666666666666
2014-06-27,3,0.226289431254069,0.3333333333333333
2014-06-28,0,0.0,0.0
2014-06-29,3,0.2171233892440796,0.3333333333333333
2014-06-30,5,-0.9119475364685059,1.0
2014-07-01,17,-0.5716030808056102,0.7647058823529411
2014-07-02,3,-0.9989611506462097,1.0
2014-07-03,3,0.3272472620010376,0.3333333333333333
2014-07-04,14,-0.03270822763442993,0.5
2014-07-05,13,-0.3878522194348849,0.6923076923076923
2014-07-06,8,-0.5114649832248688,0.75
2014-07-07,6,-0.6434883177280426,0.8333333333333334
2014-07-08,29,-0.1440410408480414,0.5517241379310345
2014-07-09,4,-0.06932218372821808,0.5
2014-07-10,9,0.061548557546403676,0.4444444444444444
2014-07-11,9,-0.5802930461035835,0.7777777777777778
2014-07-12,13,-0.46661447103206927,0.7692307692307693
2014-07-13,15,-0.38818684418996174,0.6666666666666666
2014-07-14,8,-0.5347131714224815,0.75
2014-07-15,9,-0.9741789499918619,1.0
2014-07-16,2,-0.9690127074718475,1.0
2014-07-17,14,-0.8374484351703099,0.9285714285714286
2014-07-18,24,-0.37788863480091095,0.6666666666666666
2014-07-19,6,-0.9318880538145701,1.0
2014-07-20,0,0.0,0.0
2014-07-21,4,-0.02683389186859131,0.5
2014-07-22,0,0.0,0.0
2014-07-23,26,-0.8333176970481873,0.9230769230769231
2014-07-24,1,0.8717088103294373,0.0
2014-07-25,9,-0.6130450566609701,0.7777777777777778
2014-07-26,4,-0.4397014230489731,0.75
2014-07-27,24,-0.7994746739665667,0.9166666666666666
2014-07-28,7,-0.6051382933344159,0.8571428571428571
2014-07-29,7,-0.49801875012261526,0.7142857142857143
2014-07-30,6,-0.07704918583234151,0.5
2014-07-31,2,-0.10709300637245178,0.5
2014-08-01,13,0.006434720296126146,0.46153846153846156
2014-08-02,2,0.993521511554718,0.0
2014-08-03,12,-0.5475421249866486,0.75
2014-08-04,4,-0.4701240062713623,0.75
2014-08-05,5,-0.5923144459724426,0.8
2014-08-06,11,0.0362241268157959,0.45454545454545453
2014-08-07,12,-0.7640614857276281,0.9166666666666666
2014-08-08,3,-0.4152753949165344,0.6666666666666666
2014-08-09,7,0.10113164356776647,0.42857142857142855
2014-08-10,4,-0.5044150501489639,0.75
2014-08-11,0,0.0,0.0
2014-08-12,4,-0.06497363746166229,0.5
2014-08-13,0,0.0,0.0
2014-08-14,0,0.0,0.0
2014-08-15,0,0.0,0.0
2014-08-16,7,0.11789862598691668,0.42857142857142855
2014-08-17,1,-0.9966206550598145,1.0
2014-08-18,13,-0.6882953368700467,0.8461538461538461
2014-08-19,1,-0.9654288291931152,1.0
2014-08-20,0,0.0,0.0
2014-08-21,2,-0.09659746289253235,0.5
2014-08-22,1,-0.9996300935745239,1.0
2014-08-23,0,0.0,0.0
2014-08-24,2,-0.9845130443572998,1.0
2014-08-25,5,-0.2782409191131592,0.6
2014-08-26,21,-0.1498465963772365,0.5714285714285714
2014-08-27,10,-0.5703561127185821,0.8
2014-08-28,25,-0.34268817663192747,0.68
2014-08-29,4,0.46071313321590424,0.25
2014-08-30,1,0.9471768140792847,0.0
2014-08-31,11,-0.12490662119605324,0.5454545454545454
2014-09-01,2,-0.0032318830490112305,0.5
2014-09-02,12,-0.6938085158665975,0.8333333333333334
2014-09-03,7,-0.19592792647225515,0.5714285714285714
